Date,EquityStrategy,EquityBuyHold,DailyReturnStrategy,DailyReturnBuyHold,EffectiveExposure,Turnover
2018-11-16,14.586845861003399,20.898243902439027,-0.0,-0.03627927776846096,0.0,0.0
2018-11-17,14.586845861003399,20.90915365853659,0.0,0.0005220417633411412,0.0,0.0
2018-11-18,14.586845861003399,21.3188756097561,0.0,0.019595338860223688,0.0,0.0
2018-11-19,14.586845861003399,17.60228536585366,-0.0,-0.1743333143799397,0.0,0.0
2018-11-20,14.586845861003399,15.461548780487806,-0.0,-0.12161696852833825,0.0,0.0
2018-11-21,14.586845861003399,16.33190487804878,0.0,0.05629165033320249,0.0,0.0
2018-11-22,14.586845861003399,14.940304878048781,-0.0,-0.08520745194091872,0.0,0.0
2018-11-23,14.586845861003399,14.72089756097561,-0.0,-0.014685598377282005,0.0,0.0
2018-11-24,14.586845861003399,13.353541463414635,-0.0,-0.09288537549407117,0.0,0.0
2018-11-25,14.586845861003399,13.85539024390244,0.0,0.03758169934640532,0.0,0.0
2018-11-26,14.586845861003399,12.964426829268294,-0.0,-0.06430446194225714,0.0,0.0
2018-11-27,14.586845861003399,13.176560975609757,0.0,0.016362786348760983,0.0,0.0
2018-11-28,14.586845861003399,14.78150731707317,0.0,0.12180312787488501,0.0,0.0
2018-11-29,14.586845861003399,14.107526829268293,-0.0,-0.045596194849926164,0.0,0.0
2018-11-30,14.586845861003399,13.534158536585368,-0.0,-0.04064272211720221,0.0,0.0
2018-12-01,14.586845861003399,14.160863414634147,0.0,0.04630541871921179,0.0,0.0
2018-12-02,14.586845861003399,13.911151219512197,-0.0,-0.01763396678650908,0.0,0.0
2018-12-03,14.586845861003399,12.995943902439024,-0.0,-0.06578947368421073,0.0,0.0
2018-12-04,14.586845861003399,13.165651219512196,0.0,0.013058483350433914,0.0,0.0
2018-12-05,14.586845861003399,12.21407804878049,-0.0,-0.07227695423994096,0.0,0.0
2018-12-06,14.586845861003399,10.799446341463415,-0.0,-0.11581976974990082,0.0,0.0
2018-12-07,14.586845861003399,11.206743902439026,0.0,0.03771467055786282,0.0,0.0
2018-12-08,14.586845861003399,10.908543902439025,-0.0,-0.02660897782585192,0.0,0.0
2018-12-09,14.586845861003399,11.247958536585369,0.0,0.031114568285365296,0.0,0.0
2018-12-10,14.586845861003399,10.816417073170733,-0.0,-0.038366203254661224,0.0,0.0
2018-12-11,14.586845861003399,10.541248780487805,-0.0,-0.025439874481676616,0.0,0.0
2018-12-12,14.586845861003399,10.799446341463415,0.0,0.02449402023919056,0.0,0.0
2018-12-13,14.586845861003399,10.346085365853659,-0.0,-0.041980020204287816,0.0,0.0
2018-12-14,14.586845861003399,10.061219512195123,-0.0,-0.027533684827182103,0.0,0.0
2018-12-15,14.586845861003399,10.064856097560977,0.0,0.00036144578313246356,0.0,0.0
2018-12-16,14.586845861003399,10.150921951219512,0.0,0.008551126099000328,0.0,0.0
2018-12-17,14.586845861003399,11.369178048780489,0.0,0.12001433006926199,0.0,0.0
2018-12-18,14.586845861003399,12.243170731707318,0.0,0.07687386715001598,0.0,0.0
2018-12-19,14.586845861003399,12.041946341463417,-0.0,-0.01643564356435634,0.0,0.0
2018-12-20,14.586845861003399,13.882058536585367,0.0,0.15280853633984282,0.0,0.0
2018-12-21,14.586845861003399,13.060190243902438,-0.0,-0.059203632553265995,0.0,0.0
2018-12-22,14.586845861003399,14.072373170731709,0.0,0.07750139224057939,0.0,0.0
2018-12-23,14.586845861003399,15.711260975609758,0.0,0.1164613661814109,0.0,0.0
2018-12-24,14.586845861003399,16.860421951219514,0.0,0.07314250443638604,0.0,0.0
2018-12-25,14.586845861003399,15.61549756097561,-0.0,-0.0738370839025092,0.0,0.0
2018-12-26,14.586845861003399,15.815509756097562,0.0,0.01280857009781089,0.0,0.0
2018-12-27,14.586845861003399,13.89539268292683,-0.0,-0.12140722005058635,0.0,0.0
2018-12-28,14.586845861003399,16.585253658536587,0.0,0.1935793422315275,0.0,0.0
2018-12-29,14.586845861003399,16.261597560975613,-0.0,-0.019514690834673165,0.0,0.0
2018-12-30,14.586845861003399,16.822843902439025,0.0,0.03451360417443139,0.0,0.0
2018-12-31,14.586845861003399,15.82278292682927,-0.0,-0.059446606139213154,0.0,0.0
2019-01-01,14.586845861003399,16.940426829268294,0.0,0.07063510304144649,0.0,0.0
2019-01-02,14.586845861003399,18.60719512195122,0.0,0.09838998211091243,0.0,0.0
2019-01-03,14.586845861003399,17.847148780487807,-0.0,-0.04084690553745929,0.0,0.0
2019-01-04,14.586845861003399,18.575678048780492,0.0,0.04082048495551205,0.0,0.0
2019-01-05,14.586845861003399,18.693260975609757,0.0,0.006329939963455766,0.0,0.0
2019-01-06,14.586845861003399,18.900546341463414,0.0,0.011088775047013666,0.0,0.0
2019-01-07,14.586845861003399,18.25808292682927,-0.0,-0.03399179066187774,0.0,0.0
2019-01-08,14.586845861003399,18.058070731707318,-0.0,-0.010954720488646985,0.0,0.0
2019-01-09,14.586845861003399,18.122317073170734,0.0,0.0035577633080488003,0.0,0.0
2019-01-10,14.586845861003399,15.323358536585365,-0.0,-0.15444816053511723,0.0,0.0
2019-01-11,14.586845861003399,15.253051219512196,-0.0,-0.004588244600901681,0.0,0.0
2019-01-12,14.586845861003399,15.102739024390246,-0.0,-0.009854565683859118,0.0,0.0
2019-01-13,14.586845861003399,14.010551219512196,-0.0,-0.072317200417369,0.0,0.0
2019-01-14,14.586845861003399,15.560948780487806,0.0,0.11065928361308175,0.0,0.0
2019-01-15,14.586845861003399,14.546341463414635,-0.0,-0.06520215003505492,0.0,0.0
2019-01-16,14.586845861003399,14.803326829268295,0.0,0.01766666666666672,0.0,0.0
2019-01-17,14.586845861003399,14.855451219512195,0.0,0.0035211267605632646,0.0,0.0
2019-01-18,14.586845861003399,14.489368292682927,-0.0,-0.024643002855977092,0.0,0.0
2019-01-19,14.586845861003399,14.930607317073171,0.0,0.030452606040324515,0.0,0.0
2019-01-20,14.586845861003399,14.234807317073171,-0.0,-0.04660225704311116,0.0,0.0
2019-01-21,14.586845861003399,14.044492682926832,-0.0,-0.013369667035680766,0.0,0.0
2019-01-22,14.586845861003399,14.313600000000001,0.0,0.019161056447436486,0.0,0.0
2019-01-23,14.586845861003399,14.128134146341464,-0.0,-0.012957317073170715,0.0,0.0
2019-01-24,14.586845861003399,14.109951219512197,-0.0,-0.0012870012870012104,0.0,0.0
2019-01-25,14.586845861003399,13.93418292682927,-0.0,-0.012457044673539586,0.0,0.0
2019-01-26,14.586845861003399,13.941456097560977,0.0,0.0005219660722053376,0.0,0.0
2019-01-27,14.586845861003399,13.49779268292683,-0.0,-0.031823319711329456,0.0,0.0
2019-01-28,14.586845861003399,12.785021951219512,-0.0,-0.05280646609788964,0.0,0.0
2019-01-29,14.586845861003399,12.609253658536586,-0.0,-0.013747985209064173,0.0,0.0
2019-01-30,14.586845861003399,13.044431707317075,0.0,0.034512593731974794,0.0,0.0
2019-01-31,14.586845861003399,12.823812195121953,-0.0,-0.016912926307964038,0.0,0.0
2019-02-01,14.586845861003399,12.834721951219512,0.0,0.0008507420361092422,0.0,0.0
2019-02-02,14.586845861003399,13.24929268292683,0.0,0.032300717793728895,0.0,0.0
2019-02-03,14.586845861003399,12.84199512195122,-0.0,-0.030741079597438326,0.0,0.0
2019-02-04,14.586845861003399,12.858965853658537,0.0,0.0013215027373985055,0.0,0.0
2019-02-05,14.586845861003399,12.849268292682927,-0.0,-0.0007541478129713397,0.0,0.0
2019-02-06,14.586845861003399,12.529248780487805,-0.0,-0.02490566037735853,0.0,0.0
2019-02-07,14.586845861003399,12.511065853658538,-0.0,-0.0014512383900927572,0.0,0.0
2019-02-08,14.586845861003399,14.299053658536586,0.0,0.14291250847786063,0.0,0.0
2019-02-09,14.586845861003399,14.311175609756098,0.0,0.0008477449983046448,0.0,0.0
2019-02-10,14.586845861003399,15.023946341463414,0.0,0.049805183804845,0.0,0.0
2019-02-11,14.586845861003399,14.49179268292683,-0.0,-0.03542036469259313,0.0,0.0
2019-02-12,14.586845861003399,14.645741463414634,0.0,0.01062317022166459,0.0,0.0
2019-02-13,14.586845861003399,14.636043902439024,-0.0,-0.0006621420294653513,0.0,0.0
2019-02-14,14.586845861003399,14.47239756097561,-0.0,-0.01118105019049187,0.0,0.0
2019-02-15,14.586845861003399,14.597253658536587,0.0,0.008627188206717706,0.0,0.0
2019-02-16,14.586845861003399,14.735443902439027,0.0,0.009466865969108174,0.0,0.0
2019-02-17,14.586845861003399,16.04219024390244,0.0,0.08868048700230324,0.0,0.0
2019-02-18,14.586845861003399,17.53076585365854,0.0,0.0927912951488592,0.0,0.0
2019-02-19,14.586845861003399,17.29681219512195,-0.0,-0.013345318766422531,0.0,0.0
2019-02-20,14.586845861003399,17.8423,0.0,0.03153689817085992,0.0,0.0
2019-02-21,14.586845861003399,17.48106585365854,-0.0,-0.020245940620966074,0.0,0.0
2019-02-22,14.586845861003399,17.78047804878049,0.0,0.017127799736495364,0.0,0.0
2019-02-23,14.586845861003399,19.099346341463416,0.0,0.07417507499318243,0.0,0.0
2019-02-24,14.586845861003399,15.97188292682927,-0.0,-0.16374714394516376,0.0,0.0
2019-02-25,14.586845861003399,16.684653658536586,0.0,0.04462659380692169,0.0,0.0
2019-02-26,14.586845861003399,16.444639024390245,-0.0,-0.014385353095030529,0.0,0.0
2019-02-27,14.586845861003399,16.299175609756098,-0.0,-0.00884564352056616,0.0,0.0
2019-02-28,14.586845861003399,16.301599999999997,0.0,0.0001487431206304013,0.0,0.0
2019-03-01,14.586845861003399,16.33069268292683,0.0,0.0017846519928617077,0.0,0.0
2019-03-02,14.586845861003399,16.039765853658537,-0.0,-0.017814726840855166,0.0,0.0
2019-03-03,14.586845861003399,15.731868292682927,-0.0,-0.019195888754534485,0.0,0.0
2019-03-04,14.586845861003399,15.181531707317074,-0.0,-0.03498227770072426,0.0,0.0
2019-03-05,14.586845861003399,16.522219512195125,0.0,0.08831044394762078,0.0,0.0
2019-03-06,14.586845861003399,16.607073170731706,0.0,0.00513573000733647,0.0,0.0
2019-03-07,14.586845861003399,16.52100731707317,-0.0,-0.005182481751824786,0.0,0.0
2019-03-08,14.586845861003399,16.09189024390244,-0.0,-0.02597402597402587,0.0,0.0
2019-03-09,14.586845861003399,16.535553658536585,0.0,0.027570621468926415,0.0,0.0
2019-03-10,14.586845861003399,16.323419512195123,-0.0,-0.012828971483029084,0.0,0.0
2019-03-11,14.586845861003399,16.007036585365856,-0.0,-0.019382147631070712,0.0,0.0
2019-03-12,14.586845861003399,16.097951219512197,0.0,0.005679666792881344,0.0,0.0
2019-03-13,14.586845861003399,15.899151219512197,-0.0,-0.012349397590361466,0.0,0.0
2019-03-14,14.586845861003399,15.928243902439027,0.0,0.0018298261665141702,0.0,0.0
2019-03-15,14.586845861003399,16.484641463414636,0.0,0.03493150684931501,0.0,0.0
2019-03-16,14.586845861003399,17.02891707317073,0.0,0.03301713361276559,0.0,0.0
2019-03-17,14.586845861003399,16.73677804878049,-0.0,-0.017155466970387057,0.0,0.0
2019-03-18,14.586845861003399,16.608285365853657,-0.0,-0.007677265155356161,0.0,0.0
2019-03-19,14.586845861003399,16.7464756097561,0.0,0.008320560543026323,0.0,0.0
2019-03-20,14.586845861003399,16.81678292682927,0.0,0.004198335142960419,0.0,0.0
2019-03-21,14.586845861003399,16.29311463414634,-0.0,-0.031139623729546595,0.0,0.0
2019-03-22,14.586845861003399,16.44100243902439,0.0,0.009076705602261814,0.0,0.0
2019-03-23,14.586845861003399,16.548887804878053,0.0,0.006561970065619871,0.0,0.0
2019-03-24,14.586845861003399,16.409485365853662,-0.0,-0.00842367418693235,0.0,0.0
2019-03-25,14.586845861003399,16.123407317073173,-0.0,-0.017433700229002036,0.0,0.0
2019-03-26,14.586845861003399,16.156136585365854,0.0,0.0020299225622131267,0.0,0.0
2019-03-27,14.586845861003399,16.859209756097563,0.0,0.04351740696278528,0.0,0.0
2019-03-28,14.586845861003399,16.662834146341467,-0.0,-0.011647972389991268,0.0,0.0
2019-03-29,14.586845861003399,17.313782926829273,0.0,0.03906591008293314,0.0,0.0
2019-03-30,14.586845861003399,17.227717073170734,-0.0,-0.004970944479451234,0.0,0.0
2019-03-31,14.586845861003399,17.11619512195122,-0.0,-0.006473402758232716,0.0,0.0
2019-04-01,14.586845861003399,17.091951219512197,-0.0,-0.0014164305949007083,0.0,0.0
2019-04-02,14.586845861003399,19.963641463414636,0.0,0.16801418439716298,0.0,0.0
2019-04-03,14.586845861003399,19.55634390243903,-0.0,-0.020401967332564053,0.0,0.0
2019-04-04,14.586845861003399,19.110256097560978,-0.0,-0.022810388644393553,0.0,0.0
2019-04-05,14.586845861003399,20.132136585365856,0.0,0.05347288296860131,0.0,0.0
2019-04-06,14.586845861003399,20.09698292682927,-0.0,-0.001746146435452789,0.0,0.0
2019-04-07,14.586845861003399,21.194019512195123,0.0,0.0545871282948307,0.0,0.0
2019-04-08,14.586845861003399,21.90921463414634,0.0,0.033745138412262676,0.0,0.0
2019-04-09,14.586845861003399,21.314026829268293,-0.0,-0.02716609494301203,0.0,0.0
2019-04-10,14.586845861003399,21.522524390243905,0.0,0.009782175965421303,0.0,0.0
2019-04-11,14.586845861003399,19.991521951219514,-0.0,-0.07113489157983666,0.0,0.0
2019-04-12,14.586845861003399,19.912729268292686,-0.0,-0.003941304875090923,0.0,0.0
2019-04-13,14.586845861003399,19.84969512195122,-0.0,-0.003165520180191228,0.0,0.0
2019-04-14,14.586845861003399,20.397607317073174,0.0,0.0276030534351146,0.0,0.0
2019-04-15,14.586845861003399,19.42421463414634,-0.0,-0.0477209247043443,0.0,0.0
2019-04-16,14.586845861003399,20.168502439024394,0.0,0.038317523714428425,0.0,0.0
2019-04-17,14.586845861003399,20.18789756097561,0.0,0.0009616540449570721,0.0,0.0
2019-04-18,14.586845861003399,21.110378048780493,0.0,0.04569472799327512,0.0,0.0
2019-04-19,14.586845861003399,21.071587804878053,-0.0,-0.0018374964111398384,0.0,0.0
2019-04-20,14.586845861003399,21.059465853658537,-0.0,-0.0005752746936663611,0.0,0.0
2019-04-21,14.586845861003399,20.59519512195122,-0.0,-0.0220457031025153,0.0,0.0
2019-04-22,14.586845861003399,20.798843902439028,0.0,0.009888169511477418,0.0,0.0
2019-04-23,14.586845861003399,20.62428780487805,-0.0,-0.008392586548548797,0.0,0.0
